order_id,customer_name,email,product,region,revenue,units_sold,sale_date,discount_pct,sales_rep
1329,Client 328,client328@example.com,Product_B,North,153.95,47,2025-04-20,12.3,Alice
1330,Client 329,,Product_A,North,18.74,1,2025-04-20,28.3,Diana
1331,Client 330,client330@example.com,Product_C,East,844.43,15,2025-04-21,13.1,Ethan
1332,Client 331,client331@example.com,Product_A,East,68.63,47,2025-04-21,29.6,Ethan
1333,Client 332,client332@example.com,Product_A,South,229.46,27,2025-04-21,1.7,Ethan
1334,Client 333,client333@example.com,Product_B,East,324.26,16,2025-04-22,21.5,Diana
1335,Client 334,client334@example.com,Product_C,South,283.24,21,2025-04-22,17.4,Carlos
1336,Client 335,client335@example.com,Product_D,North,646.7,1,2025-04-22,15.0,Alice
1337,Client 336,,Product_D,North,454.13,29,2025-04-23,29.1,Carlos
1338,Client 337,client337@example.com,Product_D,West,175.04,3,2025-04-23,3.9,Carlos
1339,Client 338,client338@example.com,Product_D,North,26.54,12,2025-04-23,26.9,Bob
1340,Client 339,client339@example.com,Product_B,North,729.64,28,2025-04-24,20.7,Alice
1341,,client340@example.com,Product_C,East,217.34,39,2025-04-24,7.8,Diana
1342,Client 341,client341@example.com,Product_B,South,1102.39,37,2025-04-24,27.1,Bob
1343,Client 342,client342@example.com,Product_A,West,251.31,31,2025-04-25,12.9,Bob
1344,Client 343,,Product_C,West,632.32,31,2025-04-25,24.4,Ethan
1345,Client 344,client344@example.com,Product_C,West,1403.09,33,2025-04-25,11.7,Diana
1346,Client 345,client345@example.com,Product_D,South,526.56,33,2025-04-26,25.5,Carlos
1347,Client 346,client346@example.com,Product_D,South,266.78,47,2025-04-26,19.1,Carlos
1348,Client 347,client347@example.com,Product_D,East,418.97,40,2025-04-26,4.2,Carlos
1349,Client 348,client348@example.com,Product_D,South,392.02,11,2025-04-27,19.5,Ethan
1350,Client 349,client349@example.com,Product_A,North,439.52,46,2025-04-27,5.7,Carlos
1351,Client 350,,Product_D,South,79.39,29,2025-04-27,12.4,Alice
1352,Client 351,client351@example.com,Product_B,North,599.51,25,2025-04-28,5.1,Carlos
1353,Client 352,client352@example.com,Product_C,,78.35,13,2025-04-28,0.7,Carlos
1354,Client 353,client353@example.com,Product_A,West,7.36,44,2025-04-28,6.4,Alice
1355,Client 354,client354@example.com,Product_A,North,490.12,19,2025-04-29,16.1,Ethan
1356,Client 355,client355@example.com,Product_C,North,62.17,36,2025-04-29,14.4,Bob
1357,Client 356,client356@example.com,Product_C,,735.73,28,2025-04-29,15.0,Diana
1358,Client 357,,Product_C,South,1004.83,4,2025-04-30,7.4,Ethan
1359,Client 358,client358@example.com,Product_A,West,1447.82,3,2025-04-30,20.6,Carlos
1360,Client 359,client359@example.com,Product_B,South,546.03,38,2025-04-30,21.1,Bob
1361,,client360@example.com,Product_B,West,328.9,37,2025-05-01,10.7,Diana
1362,Client 361,client361@example.com,Product_C,East,217.15,43,2025-05-01,26.4,Diana
1363,Client 362,client362@example.com,Product_A,North,337.58,25,2025-05-01,19.3,Diana
1364,Client 363,client363@example.com,Product_D,North,105.58,41,2025-05-02,21.4,Alice
1365,Client 364,,Product_A,East,214.18,35,2025-05-02,8.3,Alice
1366,Client 365,client365@example.com,Product_C,,632.8,29,2025-05-02,0.0,Bob
1367,Client 366,client366@example.com,Product_A,North,122.58,41,2025-05-03,26.0,Carlos
1368,Client 367,client367@example.com,Product_A,East,153.31,29,2025-05-03,24.7,Bob
1369,Client 368,client368@example.com,Product_A,South,691.81,12,2025-05-03,3.7,Carlos
1370,Client 369,client369@example.com,Product_D,West,97.91,35,2025-05-04,11.2,Ethan
1371,Client 370,client370@example.com,Product_C,West,141.11,20,2025-05-04,19.8,Diana
1372,Client 371,,Product_C,South,8.85,17,2025-05-04,19.6,Diana
1373,Client 372,client372@example.com,Product_C,North,636.57,12,2025-05-05,25.8,Alice
1374,Client 373,client373@example.com,Product_B,North,481.04,36,2025-05-05,4.2,Ethan
1375,Client 374,client374@example.com,Product_B,East,592.72,10,2025-05-05,12.9,Ethan
1376,Client 375,client375@example.com,Product_C,South,120.61,18,2025-05-06,2.9,Carlos
1377,Client 376,client376@example.com,Product_A,South,581.38,30,2025-05-06,11.7,Ethan
1378,Client 377,client377@example.com,Product_A,,453.64,8,2025-05-06,0.5,Alice
1379,Client 378,,Product_C,South,227.95,41,2025-05-07,26.9,Carlos
1380,Client 379,client379@example.com,Product_D,East,287.97,13,2025-05-07,15.8,Bob
1381,,client380@example.com,Product_D,North,419.57,31,2025-05-07,25.5,Carlos
1382,Client 381,client381@example.com,Product_A,North,339.91,6,2025-05-08,1.8,Bob
1383,Client 382,client382@example.com,Product_A,South,513.37,7,2025-05-08,6.8,Carlos
1384,Client 383,client383@example.com,Product_B,East,99.82,21,2025-05-08,7.8,Diana
1385,Client 384,client384@example.com,Product_D,South,389.04,38,2025-05-09,11.6,Bob
1386,Client 385,,Product_A,West,299.17,43,2025-05-09,24.1,Alice
1387,Client 386,client386@example.com,Product_A,South,309.04,49,2025-05-09,11.6,Bob
1388,Client 387,client387@example.com,Product_C,South,316.86,28,2025-05-10,6.1,Bob
1389,Client 388,client388@example.com,Product_B,,1066.3,44,2025-05-10,1.9,Carlos
1390,Client 389,client389@example.com,Product_D,South,853.6,21,2025-05-10,2.4,Diana
1391,Client 390,client390@example.com,Product_D,North,496.55,21,2025-05-11,22.8,Carlos
1392,Client 391,client391@example.com,Product_B,North,630.25,24,2025-05-11,13.3,Carlos
1393,Client 392,,Product_A,West,21.87,27,2025-05-11,21.8,Diana
1394,Client 393,client393@example.com,Product_D,West,681.27,27,2025-05-12,20.5,Carlos
1395,Client 394,client394@example.com,Product_D,North,332.93,13,2025-05-12,4.1,Diana
1396,Client 395,client395@example.com,Product_D,South,191.18,29,2025-05-12,4.3,Alice
1397,Client 396,client396@example.com,Product_C,East,75.28,39,2025-05-13,22.7,Diana
1398,Client 397,client397@example.com,Product_B,,39.09,28,2025-05-13,21.6,Ethan
1399,Client 398,client398@example.com,Product_D,South,22.96,37,2025-05-13,11.3,Diana
1400,Client 399,,Product_B,West,88.25,29,2025-05-14,2.3,Diana
1401,,client400@example.com,Product_A,South,15.3,48,2025-05-14,0.4,Ethan
1402,Client 401,client401@example.com,Product_B,North,659.58,22,2025-05-14,8.6,Diana
1403,Client 402,client402@example.com,Product_C,North,142.92,36,2025-05-15,0.3,Bob
1404,Client 403,client403@example.com,Product_C,South,230.02,30,2025-05-15,6.9,Carlos
1405,Client 404,client404@example.com,Product_B,South,865.0,28,2025-05-15,12.6,Carlos
1406,Client 405,client405@example.com,Product_C,,60.89,23,2025-05-16,3.6,Alice
1407,Client 406,,Product_D,North,902.71,33,2025-05-16,3.1,Alice
1408,Client 407,client407@example.com,Product_C,South,510.19,4,2025-05-16,26.9,Ethan
1409,Client 408,client408@example.com,Product_A,North,209.3,3,2025-05-17,17.6,Bob
1410,Client 409,client409@example.com,Product_B,West,62.67,32,2025-05-17,28.0,Alice
1411,Client 410,client410@example.com,Product_B,,47.98,4,2025-05-17,10.4,Carlos
1412,Client 411,client411@example.com,Product_A,North,204.37,1,2025-05-18,20.3,Alice
1413,Client 412,client412@example.com,Product_A,South,75.61,12,2025-05-18,6.1,Alice
1414,Client 413,,Product_A,North,155.79,13,2025-05-18,18.6,Diana
1415,Client 414,client414@example.com,Product_A,South,27.2,34,2025-05-19,3.9,Alice
1416,Client 415,client415@example.com,Product_D,North,451.94,29,2025-05-19,0.1,Ethan
1417,Client 416,client416@example.com,Product_C,South,78.49,9,2025-05-19,27.9,Carlos
1418,Client 417,client417@example.com,Product_C,East,706.8,31,2025-05-20,16.6,Ethan
1419,Client 418,client418@example.com,Product_D,East,123.06,7,2025-05-20,27.8,Ethan
1420,Client 419,client419@example.com,Product_A,North,799.69,13,2025-05-20,10.0,Bob
1421,,,Product_B,South,105.29,2,2025-05-21,9.8,Diana
1422,Client 421,client421@example.com,Product_B,East,638.93,33,2025-05-21,12.0,Ethan
1423,Client 422,client422@example.com,Product_B,East,202.54,7,2025-05-21,21.2,Bob
1424,Client 423,client423@example.com,Product_A,North,437.48,18,2025-05-22,17.0,Carlos
1425,Client 424,client424@example.com,Product_D,West,19.71,8,2025-05-22,27.8,Carlos
1426,Client 425,client425@example.com,Product_D,South,341.84,12,2025-05-22,0.8,Bob
1427,Client 426,client426@example.com,Product_D,North,80.49,43,2025-05-23,21.2,Ethan
1428,Client 427,,Product_C,North,333.08,30,2025-05-23,9.9,Ethan
1429,Client 428,client428@example.com,Product_C,,76.2,9,2025-05-23,5.4,Diana
1430,Client 429,client429@example.com,Product_C,North,287.32,28,2025-05-24,15.3,Diana
1431,Client 430,client430@example.com,Product_C,,58.62,4,2025-05-24,15.2,Carlos
1432,Client 431,client431@example.com,Product_B,South,124.2,39,2025-05-24,4.1,Diana
1433,Client 432,client432@example.com,Product_B,South,452.03,17,2025-05-25,6.1,Bob
1434,Client 433,client433@example.com,Product_D,East,1878.81,11,2025-05-25,12.2,Carlos
1435,Client 434,,Product_C,North,298.18,2,2025-05-25,12.3,Ethan
1436,Client 435,client435@example.com,Product_D,South,581.05,23,2025-05-26,9.5,Carlos
1437,Client 436,client436@example.com,Product_A,South,387.64,22,2025-05-26,4.5,Alice
1438,Client 437,client437@example.com,Product_C,West,344.93,26,2025-05-26,0.1,Carlos
1439,Client 438,client438@example.com,Product_C,South,33.45,12,2025-05-27,29.1,Diana
1440,Client 439,client439@example.com,Product_D,South,77.92,32,2025-05-27,28.3,Bob
1441,,client440@example.com,Product_D,North,1073.04,9,2025-05-27,14.5,Ethan
1442,Client 441,,Product_A,East,263.96,43,2025-05-28,29.9,Ethan
1443,Client 442,client442@example.com,Product_D,North,476.39,5,2025-05-28,20.2,Diana
1444,Client 443,client443@example.com,Product_C,North,375.64,26,2025-05-28,2.1,Diana
1445,Client 444,client444@example.com,Product_B,North,238.12,7,2025-05-29,3.5,Diana
1446,Client 445,client445@example.com,Product_A,East,245.36,29,2025-05-29,27.5,Alice
1447,Client 446,client446@example.com,Product_A,South,405.36,33,2025-05-29,18.9,Bob
1448,Client 447,client447@example.com,Product_C,South,76.08,24,2025-05-30,25.3,Alice
1449,Client 448,,Product_B,East,244.91,25,2025-05-30,26.9,Diana
1450,Client 449,client449@example.com,Product_D,,296.18,31,2025-05-30,13.4,Bob
1451,Client 450,client450@example.com,Product_D,West,2104.08,29,2025-05-31,1.5,Diana
1452,Client 451,client451@example.com,Product_B,South,216.51,5,2025-05-31,5.6,Bob
1453,Client 452,client452@example.com,Product_B,East,517.23,38,2025-05-31,2.0,Ethan
1454,Client 453,client453@example.com,Product_C,,73.91,45,2025-06-01,5.7,Alice
1455,Client 454,client454@example.com,Product_D,South,33.86,11,2025-06-01,12.3,Diana
1456,Client 455,,Product_C,South,1026.08,32,2025-06-01,3.5,Diana
1457,Client 456,client456@example.com,Product_D,North,656.03,8,2025-06-02,5.0,Carlos
1458,Client 457,client457@example.com,Product_D,West,191.0,20,2025-06-02,13.4,Ethan
1459,Client 458,client458@example.com,Product_B,North,351.17,34,2025-06-02,10.2,Diana
1460,Client 459,client459@example.com,Product_C,North,72.94,47,2025-06-03,14.0,Alice
1461,,client460@example.com,Product_B,South,614.06,42,2025-06-03,12.9,Ethan
1462,Client 461,client461@example.com,Product_C,West,36.46,8,2025-06-03,19.3,Diana
1463,Client 462,,Product_D,South,707.41,2,2025-06-04,28.1,Alice
1464,Client 463,client463@example.com,Product_A,West,395.75,21,2025-06-04,3.2,Carlos
1465,Client 464,client464@example.com,Product_A,West,163.45,15,2025-06-04,3.0,Carlos
1466,Client 465,client465@example.com,Product_C,South,992.34,6,2025-06-05,25.6,Alice
1467,Client 466,client466@example.com,Product_C,East,2136.92,5,2025-06-05,15.2,Ethan
1468,Client 467,client467@example.com,Product_B,South,146.75,3,2025-06-05,23.0,Alice
1469,Client 468,client468@example.com,Product_D,,820.58,43,2025-06-06,6.5,Alice
1470,Client 469,,Product_A,East,693.48,43,2025-06-06,24.9,Carlos
1471,Client 470,client470@example.com,Product_B,,687.56,16,2025-06-06,27.7,Carlos
1472,Client 471,client471@example.com,Product_C,North,1576.02,35,2025-06-07,19.1,Carlos
1473,Client 472,client472@example.com,Product_D,South,333.37,9,2025-06-07,3.2,Diana
1474,Client 473,client473@example.com,Product_B,North,560.69,35,2025-06-07,26.9,Diana
1475,Client 474,client474@example.com,Product_B,South,868.29,19,2025-06-08,23.8,Bob
1476,Client 475,client475@example.com,Product_C,West,326.52,43,2025-06-08,22.5,Diana
1477,Client 476,,Product_D,South,328.34,46,2025-06-08,1.1,Ethan
1478,Client 477,client477@example.com,Product_A,North,191.84,34,2025-06-09,24.0,Ethan
1479,Client 478,client478@example.com,Product_B,North,758.94,39,2025-06-09,4.1,Carlos
1480,Client 479,client479@example.com,Product_C,South,579.49,10,2025-06-09,6.7,Alice
1481,,client480@example.com,Product_B,North,299.96,10,2025-06-10,17.3,Carlos
1482,Client 481,client481@example.com,Product_C,South,271.79,20,2025-06-10,7.9,Alice
1483,Client 482,client482@example.com,Product_C,West,37.68,1,2025-06-10,19.8,Carlos
1484,Client 483,,Product_C,South,3.26,6,2025-06-11,18.2,Carlos
1485,Client 484,client484@example.com,Product_D,East,376.34,46,2025-06-11,3.2,Ethan
1486,Client 485,client485@example.com,Product_A,South,270.21,2,2025-06-11,19.7,Alice
1487,Client 486,client486@example.com,Product_D,East,794.91,38,2025-06-12,27.7,Bob
1488,Client 487,client487@example.com,Product_A,North,391.16,33,2025-06-12,4.8,Bob
1489,Client 488,client488@example.com,Product_C,,1379.98,3,2025-06-12,17.9,Carlos
1490,Client 489,client489@example.com,Product_A,East,109.17,36,2025-06-13,10.3,Carlos
1491,Client 490,,Product_D,North,2310.16,13,2025-06-13,13.8,Ethan
1492,Client 491,client491@example.com,Product_B,North,176.85,35,2025-06-13,8.6,Alice
1493,Client 492,client492@example.com,Product_D,North,514.2,15,2025-06-14,10.6,Carlos
1494,Client 493,client493@example.com,Product_D,West,348.43,45,2025-06-14,0.9,Bob
1495,Client 494,client494@example.com,Product_D,East,222.81,22,2025-06-14,29.4,Alice
1496,Client 495,client495@example.com,Product_D,South,75.01,43,2025-06-15,18.7,Carlos
1497,Client 496,client496@example.com,Product_D,South,72.42,4,2025-06-15,15.0,Alice
1498,Client 497,,Product_A,West,621.54,17,2025-06-15,11.5,Ethan
1499,Client 498,client498@example.com,Product_A,West,237.12,5,2025-06-16,16.2,Bob
1500,Client 499,client499@example.com,Product_B,East,1625.93,21,2025-06-16,11.4,Alice
1501,,client500@example.com,Product_D,South,197.0,999,2025-06-16,10.8,Bob
1502,Client 501,client501@example.com,Product_D,West,2052.92,31,2025-06-17,13.9,Carlos
1503,Client 502,client502@example.com,Product_B,East,114.97,40,2025-06-17,8.3,Diana
1504,Client 503,client503@example.com,Product_B,South,54.25,30,2025-06-17,5.4,Alice
1505,Client 504,,Product_C,North,187.4,42,2025-06-18,16.7,Bob
1506,Client 505,client505@example.com,Product_B,West,1083.96,7,2025-06-18,25.3,Alice
1507,Client 506,client506@example.com,Product_B,North,368.92,49,2025-06-18,4.6,Carlos
1508,Client 507,client507@example.com,Product_B,North,72.89,7,2025-06-19,1.0,Carlos
1509,Client 508,client508@example.com,Product_C,West,113.14,27,2025-06-19,7.4,Bob
1510,Client 509,client509@example.com,Product_A,East,186.45,24,2025-06-19,29.4,Ethan
1511,Client 510,client510@example.com,Product_C,West,446.0,19,2025-06-20,24.9,Alice
1512,Client 511,,Product_A,South,202.02,41,2025-06-20,17.9,Alice
1513,Client 512,client512@example.com,Product_B,,687.29,34,2025-06-20,27.9,Carlos
1514,Client 513,client513@example.com,Product_C,South,478.94,22,2025-06-21,13.4,Alice
1515,Client 514,client514@example.com,Product_C,East,1035.04,27,2025-06-21,29.5,Bob
1516,Client 515,client515@example.com,Product_A,South,347.54,6,2025-06-21,8.9,Diana
1517,Client 516,client516@example.com,Product_C,North,201.12,10,2025-06-22,7.2,Carlos
1518,Client 517,client517@example.com,Product_C,South,2795.88,45,2025-06-22,19.1,Diana
1519,Client 518,,Product_D,East,219.74,31,2025-06-22,11.3,Alice
1520,Client 519,client519@example.com,Product_A,North,279.84,25,2025-06-23,18.8,Ethan
1521,,client520@example.com,Product_C,South,828.07,2,2025-06-23,9.1,Bob
1522,Client 521,client521@example.com,Product_C,North,46.41,10,2025-06-23,18.5,Alice
1523,Client 522,client522@example.com,Product_B,North,244.28,10,2025-06-24,8.3,Bob
1524,Client 523,client523@example.com,Product_D,East,44.8,26,2025-06-24,1.5,Alice
1525,Client 524,client524@example.com,Product_D,,75.01,5,2025-06-24,27.4,Alice
1526,Client 525,,Product_B,South,2.33,22,2025-06-25,26.5,Alice
1527,Client 526,client526@example.com,Product_B,East,4.8,4,2025-06-25,29.1,Carlos
1528,Client 527,client527@example.com,Product_B,,239.25,34,2025-06-25,21.5,Diana
1529,Client 528,client528@example.com,Product_B,East,828.17,7,2025-06-26,20.5,Ethan
1530,Client 529,client529@example.com,Product_D,East,442.16,17,2025-06-26,16.8,Diana
1531,Client 530,client530@example.com,Product_C,North,503.81,11,2025-06-26,3.8,Diana
1532,Client 531,client531@example.com,Product_C,South,366.2,8,2025-06-27,5.7,Bob
1533,Client 532,,Product_B,South,856.82,28,2025-06-27,8.7,Carlos
1534,Client 533,client533@example.com,Product_A,South,1061.71,44,2025-06-27,26.7,Carlos
1535,Client 534,client534@example.com,Product_B,West,947.7,33,2025-06-28,5.2,Alice
1536,Client 535,client535@example.com,Product_C,South,836.01,25,2025-06-28,27.7,Diana
1537,Client 536,client536@example.com,Product_A,North,100.88,21,2025-06-28,15.7,Ethan
1538,Client 537,client537@example.com,Product_B,,450.55,12,2025-06-29,21.5,Bob
1539,Client 538,client538@example.com,Product_A,South,436.33,26,2025-06-29,3.3,Carlos
1540,Client 539,,Product_B,,375.33,29,2025-06-29,8.1,Alice
1541,,client540@example.com,Product_D,East,327.75,38,2025-06-30,28.8,Ethan
1542,Client 541,client541@example.com,Product_C,North,46.7,35,2025-06-30,8.0,Diana
1543,Client 542,client542@example.com,Product_B,East,53.88,37,2025-06-30,8.9,Ethan
1544,Client 543,client543@example.com,Product_A,East,1162.83,46,2025-07-01,5.9,Carlos
1545,Client 544,client544@example.com,Product_C,North,497.38,44,2025-07-01,3.9,Bob
1546,Client 545,client545@example.com,Product_B,South,152.12,45,2025-07-01,7.0,Diana
1547,Client 546,,Product_B,South,163.77,45,2025-07-02,19.3,Bob
1548,Client 547,client547@example.com,Product_B,East,471.05,29,2025-07-02,13.7,Ethan
1549,Client 548,client548@example.com,Product_B,North,261.23,49,2025-07-02,16.6,Ethan
1550,Client 549,client549@example.com,Product_D,East,291.09,24,2025-07-03,3.7,Alice
1551,Client 550,client550@example.com,Product_C,North,31.28,15,2025-07-03,24.1,Diana
1552,Client 551,client551@example.com,Product_D,South,74.68,6,2025-07-03,23.5,Ethan
1553,Client 552,client552@example.com,Product_C,North,249.9,32,2025-07-04,0.6,Carlos
1554,Client 553,,Product_B,North,601.46,44,2025-07-04,11.5,Carlos
1555,Client 554,client554@example.com,Product_C,South,24.61,34,2025-07-04,2.1,Bob
1556,Client 555,client555@example.com,Product_A,North,203.65,36,2025-07-05,23.8,Carlos
1557,Client 556,client556@example.com,Product_C,South,593.84,20,2025-07-05,22.1,Ethan
1558,Client 557,client557@example.com,Product_A,,785.23,12,2025-07-05,27.1,Carlos
1559,Client 558,client558@example.com,Product_A,South,105.5,35,2025-07-06,7.1,Diana
1560,Client 559,client559@example.com,Product_D,East,657.43,49,2025-07-06,13.7,Bob
1561,,,Product_C,,1555.14,38,2025-07-06,5.5,Diana
1562,Client 561,client561@example.com,Product_B,,1186.57,17,2025-07-07,11.1,Ethan
1563,Client 562,client562@example.com,Product_C,West,778.84,27,2025-07-07,15.7,Ethan
1564,Client 563,client563@example.com,Product_D,North,622.96,17,2025-07-07,1.6,Carlos
1565,Client 564,client564@example.com,Product_A,East,134.03,11,2025-07-08,21.4,Alice
1566,Client 565,client565@example.com,Product_A,West,502.43,39,2025-07-08,16.3,Alice
1567,Client 566,client566@example.com,Product_D,West,515.39,2,2025-07-08,24.9,Ethan
1568,Client 567,,Product_D,East,261.13,2,2025-07-09,8.2,Ethan
1569,Client 568,client568@example.com,Product_C,North,339.64,29,2025-07-09,27.1,Bob
1570,Client 569,client569@example.com,Product_A,,592.13,45,2025-07-09,30.0,Ethan
1571,Client 570,client570@example.com,Product_D,South,1519.34,24,2025-07-10,27.6,Ethan
1572,Client 571,client571@example.com,Product_C,South,175.0,24,2025-07-10,23.3,Bob
1573,Client 572,client572@example.com,Product_C,South,141.42,16,2025-07-10,24.4,Diana
1574,Client 573,client573@example.com,Product_B,South,460.41,31,2025-07-11,17.2,Diana
1575,Client 574,,Product_A,North,70.09,49,2025-07-11,5.7,Bob
1576,Client 575,client575@example.com,Product_C,South,436.77,43,2025-07-11,20.3,Bob
1577,Client 576,client576@example.com,Product_D,,46.52,9,2025-07-12,21.4,Diana
1578,Client 577,client577@example.com,Product_A,South,337.25,27,2025-07-12,29.6,Diana
1579,Client 578,client578@example.com,Product_D,South,484.34,41,2025-07-12,16.2,Diana
1580,Client 579,client579@example.com,Product_D,West,36.34,14,2025-07-13,8.1,Diana
1581,,client580@example.com,Product_C,South,115.94,45,2025-07-13,20.5,Carlos
1582,Client 581,,Product_C,South,204.27,25,2025-07-13,29.4,Bob
1583,Client 582,client582@example.com,Product_B,South,229.91,43,2025-07-14,5.3,Alice
1584,Client 583,client583@example.com,Product_D,North,563.67,44,2025-07-14,9.8,Carlos
1585,Client 584,client584@example.com,Product_C,North,376.47,22,2025-07-14,16.3,Alice
1586,Client 585,client585@example.com,Product_B,East,240.72,35,2025-07-15,5.1,Alice
1587,Client 586,client586@example.com,Product_A,,299.53,33,2025-07-15,0.7,Ethan
1588,Client 587,client587@example.com,Product_B,East,6.53,27,2025-07-15,10.1,Bob
1589,Client 588,,Product_B,North,735.98,40,2025-07-16,26.0,Carlos
1590,Client 589,client589@example.com,Product_D,South,20.93,26,2025-07-16,1.3,Bob
1591,Client 590,client590@example.com,Product_A,North,883.98,19,2025-07-16,12.9,Diana
1592,Client 591,client591@example.com,Product_D,South,389.35,45,2025-07-17,22.9,Bob
1593,Client 592,client592@example.com,Product_D,North,375.2,39,2025-07-17,28.6,Alice
1594,Client 593,client593@example.com,Product_B,West,609.68,45,2025-07-17,29.6,Diana
1595,Client 594,client594@example.com,Product_B,North,981.49,26,2025-07-18,12.7,Bob
1596,Client 595,,Product_C,North,1429.26,6,2025-07-18,28.5,Bob
1597,Client 596,client596@example.com,Product_B,South,391.94,3,2025-07-18,1.1,Alice
1598,Client 597,client597@example.com,Product_C,North,81.65,6,2025-07-19,22.4,Diana
1599,Client 598,client598@example.com,Product_D,East,1054.46,28,2025-07-19,19.3,Alice
1600,Client 599,client599@example.com,Product_B,,20.76,3,2025-07-19,7.5,Bob
1601,,client600@example.com,Product_A,North,823.41,13,2025-07-20,15.2,Carlos
1602,Client 601,client601@example.com,Product_A,South,570.38,13,2025-07-20,3.9,Carlos
1603,Client 602,,Product_D,,1175.51,13,2025-07-20,26.1,Ethan
1604,Client 603,client603@example.com,Product_D,East,1138.77,1,2025-07-21,10.7,Carlos
1605,Client 604,client604@example.com,Product_B,,27.31,40,2025-07-21,18.8,Diana
1606,Client 605,client605@example.com,Product_C,North,470.1,37,2025-07-21,4.8,Ethan
1607,Client 606,client606@example.com,Product_B,North,66.58,31,2025-07-22,6.2,Diana
1608,Client 607,client607@example.com,Product_C,North,40.86,17,2025-07-22,29.8,Carlos
1609,Client 608,client608@example.com,Product_B,South,297.35,9,2025-07-22,22.6,Carlos
1610,Client 609,,Product_A,East,51.35,45,2025-07-23,28.9,Bob
1611,Client 610,client610@example.com,Product_A,North,650.8,13,2025-07-23,8.9,Diana
1612,Client 611,client611@example.com,Product_C,South,1735.93,37,2025-07-23,4.9,Alice
1613,Client 612,client612@example.com,Product_B,North,421.5,14,2025-07-24,15.1,Bob
1614,Client 613,client613@example.com,Product_D,West,134.05,11,2025-07-24,14.8,Diana
1615,Client 614,client614@example.com,Product_C,North,926.41,25,2025-07-24,5.2,Ethan
1616,Client 615,client615@example.com,Product_A,North,959.01,31,2025-07-25,22.0,Diana
1617,Client 616,,Product_C,East,659.85,14,2025-07-25,10.9,Ethan
1618,Client 617,client617@example.com,Product_B,North,477.43,7,2025-07-25,5.6,Ethan
1619,Client 618,client618@example.com,Product_D,South,1011.69,24,2025-07-26,10.0,Carlos
1620,Client 619,client619@example.com,Product_D,South,89.14,49,2025-07-26,16.9,Alice
1621,,client620@example.com,Product_C,West,1341.19,36,2025-07-26,21.8,Diana
1622,Client 621,client621@example.com,Product_B,East,1470.65,42,2025-07-27,14.5,Alice
1623,Client 622,client622@example.com,Product_B,East,1027.83,42,2025-07-27,15.8,Ethan
1624,Client 623,,Product_D,,144.28,47,2025-07-27,4.2,Carlos
1625,Client 624,client624@example.com,Product_A,,976.59,44,2025-07-28,27.4,Alice
1626,Client 625,client625@example.com,Product_B,East,344.22,41,2025-07-28,27.9,Bob
1627,Client 626,client626@example.com,Product_D,South,451.85,3,2025-07-28,20.5,Ethan
1628,Client 627,client627@example.com,Product_D,East,918.17,47,2025-07-29,0.5,Bob
1629,Client 628,client628@example.com,Product_B,South,15.01,44,2025-07-29,16.1,Alice
1630,Client 629,client629@example.com,Product_B,,225.45,26,2025-07-29,18.9,Alice
1631,Client 630,,Product_C,East,845.58,47,2025-07-30,29.8,Alice
1632,Client 631,client631@example.com,Product_A,North,840.88,26,2025-07-30,29.9,Diana
1633,Client 632,client632@example.com,Product_C,North,944.21,1,2025-07-30,25.7,Ethan
1634,Client 633,client633@example.com,Product_C,North,92.69,15,2025-07-31,1.9,Ethan
1635,Client 634,client634@example.com,Product_D,North,611.89,11,2025-07-31,28.6,Ethan
1636,Client 635,client635@example.com,Product_D,North,79.21,37,2025-07-31,18.4,Diana
1637,Client 636,client636@example.com,Product_A,South,768.79,7,2025-08-01,24.0,Alice
1638,Client 637,,Product_C,North,140.6,12,2025-08-01,12.2,Alice
1639,Client 638,client638@example.com,Product_C,East,669.36,38,2025-08-01,9.6,Bob
1640,Client 639,client639@example.com,Product_D,North,303.49,3,2025-08-02,13.9,Diana
1641,,client640@example.com,Product_D,North,2143.85,42,2025-08-02,4.4,Carlos
1642,Client 641,client641@example.com,Product_B,South,433.62,26,2025-08-02,10.7,Diana
1643,Client 642,client642@example.com,Product_C,West,500.62,30,2025-08-03,25.7,Bob
1644,Client 643,client643@example.com,Product_A,South,229.56,32,2025-08-03,1.1,Bob
1645,Client 644,,Product_C,South,663.11,36,2025-08-03,4.5,Bob
1646,Client 645,client645@example.com,Product_D,East,341.49,45,2025-08-04,3.8,Alice
1647,Client 646,client646@example.com,Product_B,North,9.12,37,2025-08-04,12.1,Carlos
1648,Client 647,client647@example.com,Product_C,South,468.99,18,2025-08-04,29.9,Bob
1649,Client 648,client648@example.com,Product_A,North,887.33,1,2025-08-05,5.2,Ethan
1650,Client 649,client649@example.com,Product_D,East,135.12,21,2025-08-05,4.4,Alice
1651,Client 650,client650@example.com,Product_B,East,124.91,28,2025-08-05,27.5,Carlos
1652,Client 651,,Product_C,East,469.38,48,2025-08-06,26.5,Ethan
1653,Client 652,client652@example.com,Product_A,North,851.82,16,2025-08-06,1.0,Carlos
1654,Client 653,client653@example.com,Product_D,West,143.59,48,2025-08-06,22.6,Carlos
1655,Client 654,client654@example.com,Product_A,North,1346.06,28,2025-08-07,19.7,Ethan
1656,Client 655,client655@example.com,Product_C,North,1311.31,22,2025-08-07,23.0,Diana
1657,Client 656,client656@example.com,Product_D,South,111.91,19,2025-08-07,14.8,Carlos
